"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Russian Federation","RUS","General government final consumption expenditure (constant LCU)","NE.CON.GOVT.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19404115392694.2","17211450353200","15180499212100","14208947261500","13796887791300","13645122025600","13433315348700","13110906793400","13242035265100","13652577676400","13925659867400","13814241516500","14173415063900","14513593365400","14818334299600","15025750129800","15371341055200","15786376965500","16323145849600","16225207995800","15981844173300","16205600000000","16570000000000","16578800000000","16167500000000","15584000000000","15809800000000","16209500000000","16415300000000","16769100000000","",
"Russian Federation","RUS","Logistics performance index: Competence and quality of logistics services (1=low to 5=high)","LP.LPI.LOGS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46","","","2.51","","2.65","","2.739834","","2.760561","","2.75","","",
"Russian Federation","RUS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9","12.72","19.9975691028","21.1686404152","22.9967350525","28.9853175586","28.8486494769","28.9789076916","45.0813741366","45.1096821383","47.4851987952","47.1739347331","43.8913035653","41.1664626461","43.7110155122","38.0732188698","",
"Russian Federation","RUS","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19850","25592","22871","20578","23527","26826","27674","28339","42840","52287","43115","34886","41345","45945","50926","56187","55632","47539","56070","58334","62208","63018","60548","58631","65862","71796","75124","85040","",
"Russian Federation","RUS","Investment in ICT with private participation (current US$)","IE.PPI.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Time required to start a business, female (days)","IC.REG.DURS.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","11.5","10.8","10.1","10.1","10.1","10.1","",
"Russian Federation","RUS","Firms experiencing losses due to theft and vandalism (% of firms)","IC.FRM.THEV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","","","15.8","","","","","","","14.4","",
"Russian Federation","RUS","Time to export, border compliance (hours)","IC.EXP.TMBC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","72","72","66","66","",
"Russian Federation","RUS","Human capital index (HCI), male, upper bound (scale 0-1)","HD.HCI.OVRL.UB.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.732","0.693921387195587","","0.647526323795319",
"Russian Federation","RUS","Interest payments (% of expense)","GC.XPN.INTP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.64496558829","16.6777915329419","11.3543687126246","9.1217201763443","7.17657435266506","5.05970683245881","4.83304759723719","3.29396075442942","1.83943209004981","1.74958932469227","1.42127987416336","1.56176053005206","1.93992847270707","2.03480962726511","2.12038532212261","2.07410187777122","2.66117113038566","2.52145407780497","2.50616842697835","2.69116533082225","2.91801139382754","",
"Russian Federation","RUS","Customs and other import duties (% of tax revenue)","GC.TAX.IMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.73752927508437","6.42021503103001","7.38112261998992","8.71483373794215","8.98481129907532","9.05974998916935","7.54239816703644","7.65970805211113","","9.80211970838694","9.48289578361177","9.25775755068266","9.43799972104434","9.71987958238145","8.87537607525743","7.54579377565429","6.52220086346103","7.27280844330318","6.21762623104324","5.71433512566724","6.1697697147996","",
"Russian Federation","RUS","Net investment in nonfinancial assets (current LCU)","GC.NFN.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5244000000","5244000000","","","17506000000","41369000000","77808000000","159060000000","235337000000","308892792800","35093262540","263326000000","495800000000","1313900000000","3354100000000","650000000000","1432300000000","3131600000000","2028900000000","1768300000000","2083763229129.11","2874916165089.13","2173533000000","","","","",
"Russian Federation","RUS","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","FX.OWN.TOTL.40.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3803443908691","","","63.1933670043945","","","70.236213684082","","","",
"Russian Federation","RUS","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2138211000000","2859987000000","3962084000000","5298699000000","7213400000000","10126800000000","14288700000000","16307600000000","19131500000000","23820700000000","28485900000000","32205700000000","37368700000000","42909600000000","51370100000000","50895200000000","54667100000000","61401600000000","64535500000000","",
"Russian Federation","RUS","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8009841145731","13.0688040648217","12.8955793390824","11.8298308724648","11.7820813615024","11.4852087996435","8.53661606548337","8.9208350853855","10.3602736589108","10.514107316066","9.97349232577908","10.3847026073465","",
"Russian Federation","RUS","Capture fisheries production (metric tons)","ER.FSH.CAPT.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8190025","8203311","7532160","6864964","5562227","4482207","3793972","4376640","4744407","4738463","4516052","4217889","4077611","3686491","3291036","3339831","2968363","3236386","3319235","3497246","3411736","3838545","4081092","4268684","4343101","4370871","4269502","4468629","4777078","4884529","5125654","","",
"Russian Federation","RUS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8075932748714","13.7176054228148","14.3243615723466","13.0902766201002","12.9694714354628","12.3321210085336","11.9260145394313","11.7731890256403","13.962384897074","13.7247970945183","12.8291571135923","13.2656936682763","13.5484399200344","13.8924408679177","14.9290644300624","14.9055788777452","14.9033458216256","15.0426492070117","15.7869667087206","15.848485479627","15.9642100306098","15.5597107953129","15.3002927483525","15.9379398425689","16.244761677626","","","","","","",
"Russian Federation","RUS","Nitrous oxide emissions (% change from 1990)","EN.ATM.NOXE.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.9136605444775","-20.6250650988924","-25.6144371019323","-37.8979712291828","-44.1096593254405","-23.9054706215932","-44.3314777737915","-3.19341411382564","-38.8577700109173","-42.1343178214728","-43.9285397402217","-32.2998522496248","-25.6821399500812","-51.7666392769104","-51.796536546036","-59.5549743269257","-59.5435940760972","-61.0833998788678","-59.6739847466062","-60.3475412871642","-59.8915380119666","-59.435534736769","","","","","","","","",
"Russian Federation","RUS","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","441277.293125","435738.390625","485284.696875","458141.99375","453497.60625","486108.403125","515527.9","513905.80625","461427.403125","471320.10625","464685.496875","452345.103125","433729.7125","408505.29375","395639.11875","366838.99375","368450.90625","352734.1875","364478.90625","364875.09375","428549.103125","302020.7","260961.7","367796.5","323213.79375","337737.696875","417526.203125","339689","1226664.6875","333027.296875","549885.609375","419688","730118.90625","1193563","130455.996875","238709.59375","435021.296875","279941.203125","678327.296875","351624.910861","284862.67670881","374648.98851507","386864.7040292","","","","","","","","",
"Russian Federation","RUS","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275.728903648818","287.720869012144","307.475690795605","317.844804211316","317.938173535926","321.423581176783","330.51898947563","311.419692037851","321.19061038278","312.673529777368","289.04434235346","278.010285068106","264.300044567389","255.102373487899","238.732747051486","225.867506870692","214.825214669008","198.561655036282","193.201682736902","196.926255411785","200.503240152401","201.584483579394","198.632997401257","192.276229971172","186.173713622895","","","","","","",
"Russian Federation","RUS","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3318129061352","14.3170096698725","14.9754573850959","15.4331580346175","18.3909583131877","18.5117796201745","18.8310567902752","18.7042562537957","19.4988071736612","18.9447646942616","19.8773942688153","18.8821285165399","19.0385376560757","18.7413050896396","17.1927239879343","17.2954258961961","17.8978030215371","16.6891816550046","18.9021706786488","16.5296526925544","15.9830559512641","15.5421504822882","15.7494578294662","15.2216976538145","14.787924313751","14.8216583163089","","","","","",
"Russian Federation","RUS","Net ODA received (% of central government expense)","DT.ODA.ODAT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Net official flows from UN agencies, UNPBF (current US$)","DT.NFL.UNPB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","PPG, bonds (NFL, current US$)","DT.NFL.PBND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-34143000","-810149000","20659000","3554961000","8759935000","","-267800000","1000000000","2982530000","910025000","2672839000","-2270346000","1651450000","185618000","-6196090000","-2577099000","3860238000","5283452000","21200000000","6547951000","-20187590000","-9301417000","9592962000","21631792000","-8194928000","29103999000","",
"Russian Federation","RUS","Present value of external debt (% of GNI)","DT.DOD.PVLX.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7873996609455","",
"Russian Federation","RUS","Net ODA provided, total (constant 2015 US$)","DC.ODA.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","DC.DAC.KORL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19999.9995529652","170000.001788139","140000.000596046","189999.997615814","330000.013113022","1090000.0333786","419999.986886978","540000.021457672","419999.986886978","2079999.92370605","2119999.88555908","1389999.98569489","1110000.01430511","1039999.96185303","1600000.02384186","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Net bilateral aid flows from DAC donors, Canada (current US$)","DC.DAC.CANL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6190000.05722046","12579999.9237061","18899999.6185303","15539999.961853","17239999.7711182","13449999.8092651","14069999.6948242","14130000.1144409","13470000.2670288","16590000.1525879","18129999.1607666","12829999.9237061","16959999.0844727","13199999.8092651","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.252231983166754","0.278287134511107","0.174540526074499","0.522256838168622","0.658454456416548","1.20135889262562","1.0191194251039","1.6622825455164","1.03116111575235","0.928663004211825","1.00553594478556","1.84237738388135","2.60618528059526","2.02980402372802","3.79771796044009","4.29894838602817","4.50269877799769","2.99212947973039","2.83082730005737","2.69235742380976","2.29079639619755","3.01939794071852","1.069876215093","0.502608373795545","2.54849873389468","1.8140929436605","0.526170279046274","1.88100538576924","",
"Russian Federation","RUS","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1427100000","786000000","397430000","96280000","80320000","11580000","11046970000","-8863690000","-11880530000","-373060000","-1002490000","-12387420000","290660000","-10640740000","-103790000","-12466210000","-41060000","129690000","-5217680000","-394930000","-42005080000","-309140000","-764130000","-192260000","-1103560000","-684270000","",
"Russian Federation","RUS","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9484447047527","57.4075723830735","53.6362954469959","50.5040315532841","52.5529168708318","52.4941898395049","53.4346389228886","43.7239004779903","45.9767797793674","45.127171403643","44.3863799852393","41.9364347739498","37.784976584668","33.7153372053712","29.8741365536001","33.1546175474295","35.4590162344705","35.9605418155722","39.2904281445484","41.6356017898479","41.6680445131591","39.3517339830578","32.1068241382564","34.9498678713817","36.1780360611435","36.6449271858659","",
"Russian Federation","RUS","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103793990","96225194","78650928","61901840","67441814","86710503","46853327","53778631","64242691","83303483","84730327","65335462","75986000","76192100","76494549","80207513","106417890","95615476","59619074","91780915","68753479","90364971","103138503","102447609","117755457","131295318","109837875","","",
"Russian Federation","RUS","Arable land (% of land area)","AG.LND.ARBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.05420394815115","7.90532021496163","7.83953439677975","7.78465269458884","7.69473121194581","7.78244849239711","7.69975520868307","7.62576951779021","7.59241917938337","7.56145744558754","7.5371132547949","7.48178680396411","7.4564608396317","7.4341066295351","7.42312431385527","7.42312431385527","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","7.42809828740168","","",
"Russian Federation","RUS","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.222951191","24.963826534","37.594053102","49.492664978","52.556091589","49.590321097","42.408015876","37.982210344","36.391848307","41.213841304","44.892720587","47.185974588","49.461816616","46.648571013","44.127404601","40.06955022","32.444217666","28.821819294","20.594012524","19.607276139","18.532796437","18.189572542","17.993092049","17.961257066","18.388250795","18.405166905","17.399803391","14.547143378","13.004478282","","",
"Russian Federation","RUS","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","TX.VAL.MRCH.R6.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.343088396600169","0.440663651719065","0.157842963753238","0.0350536446414866","0.194232397470919","0.153131454736361","0.305683504787629","0.448160440205072","0.302780448590131","0.218686008015988","0.358190775056096","0.241047564920204","0.232930129813725","0.177960602048171","0.177964191114204","0.177621370775416","0.216575485943499","0.31247802603547","0.132522408379726","0.258431983132257","0.300875644968474","0.307448763242841","0.390310685690411","0.602597932020488","0.857018972871882","0.710545060085173","0.815480450371228","0.78940704783052","",
"Russian Federation","RUS","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29072907038712","3.40323189328076","3.53465585996779","3.59626129037855","3.10194910794384","3.13838698958254","3.3920492803423","3.24372039222479","3.03041728258418","2.80199052363776","2.62957683343377","2.86638000962562","2.0806301559647","2.20211236750302","2.09947824266492","1.94919464085893","1.78486977426238","1.80729833302442","1.82891264938886","2.16126736828682","2.51178302409229","2.42110450774689","2.21834957612455","2.14529908756282","",
"Russian Federation","RUS","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51676605281664","2.50113076080577","1.89828970737601","2.06425207651517","2.18154657589396","2.73168676611087","4.01395409865142","5.44550246810624","3.35137631827247","5.30569361154617","4.06412960204458","4.29382690320265","3.63195165983699","4.0530597036687","3.96013243676146","3.52237191378577","3.12398222900592","4.01114732998688","3.30975273650053","2.72708461689909","2.66319317721319","2.74059997174307","3.10952895185737","3.75007512664196","3.4119239427656","3.21448330989217","2.98160555934487","2.77916232751372","",
"Russian Federation","RUS","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01","7.86","","8.66","10.29","","","","12.31","12.24","","","11.2","","9.21","8.94","10.4","7.59","9.6","9.37","7.82","7.21","2.89","4.51","4.26","3.83","11.68","",
"Russian Federation","RUS","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52","9.97","","10.18","11.85","","","","10.04","10.15","","","10.25","","6.83","8.51","7.46","4.62","6.72","6.32","5.86","4.98","3.13","3.43","3.48","3.45","4.07","",
"Russian Federation","RUS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4726000000","5278000000","5879000000","7262000000","7805000000","9720000000","12426000000","15821000000","12369000000","13239000000","16961000000","17876000000","20198000000","19451000000","13186000000","12822000000","14938000000","18735000000","17670000000","",
"Russian Federation","RUS","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","44.7876863346395","44.904129395451","45.0172493552832","45.12511298081","45.2251692725604","45.3158037437011","45.3974546857068","45.4711757235294","45.5368829354416","45.5944454526149","45.6441668814851","45.6853789175698","45.719426283336","45.7510005803786","45.7862242705074","45.8293207423805","45.8823774589518","45.9440091332216","46.0106641558556","46.0771076656482","46.139766625958","46.1965943097482","46.249102191163","46.3014386964661","46.3594256277871","46.4264917614659","46.5039558083501","46.5884985561137","46.6733612996093","46.7496058443269","46.8109935689558","46.8556798289333","46.8853993714757","46.9019539219326","46.908506424254","46.9074298650079","46.8993638815158","46.8837491526773","46.8605040344125","46.8293050484013","46.7903162250933","46.743538806767","46.6904010597146","46.6343160800713","46.5798082294868","46.5304330954943","46.4879201001138","46.452179054339","46.4226769872863","46.398004243502","46.3770791478711","46.3599051396461","46.3469136967814","46.3378262251948","46.3322645571432","46.3298463050596","46.3303519012107","46.3334046839839","46.3382376418675","46.3439313273134","",
"Russian Federation","RUS","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","1.14759116141945","1.1560117466337","1.1698762348011","1.18679535815306","1.20031460496209","1.20731560255351","1.20292001118453","1.19353763465155","1.18819366484628","1.19598770855476","1.22052645601273","1.25460862707684","1.29336845143479","1.33992547936984","1.39666679187781","1.46321724302613","1.52516968891806","1.58805091722058","1.65231309829242","1.71889912152524","1.78687989735468","1.85355726893258","1.92570859630269","1.97792850237998","1.97679503460882","1.91204605619275","1.80361302023894","1.65686764411019","1.50891570578758","1.40052535813328","1.35060328558858","1.338348652753","1.34214826177349","1.38651167529409","1.50881665691122","1.72067052154707","2.0164291304003","2.3831162339666","2.73365630217752","2.96260149498903","3.03092503076238","2.97708365063267","2.79464131009155","2.58324450768646","2.46723076434804","2.497237823274","2.66327741169635","2.9480404100509","3.23568402971246","3.37596122682572","3.31222640380673","3.09143178219069","2.72175785436753","2.32565233403111","2.04962380921157","1.95540048283975","1.99818317944251","2.15370390973647","2.37688307829358","2.61494544468036","",
"Russian Federation","RUS","Population ages 45-49, male (% of male population)","SP.POP.4549.MA.5Y","5.05574445542625","4.79968188050036","4.45074346214391","4.07626459774312","3.77126669360064","3.59674192180268","3.53347845198276","3.55808351783429","3.70753056805895","4.03197010104403","4.54346413424924","5.23643498319037","6.12669287764982","7.03888810949962","7.72319060926953","8.04463393786927","7.96699453144173","7.54128692086379","6.96492250859531","6.54008697565937","6.43375260006696","6.60030205375529","7.07254065558705","7.62241946020898","7.91332282147322","7.77225674699617","7.25704242636063","6.36617777914856","5.34677341253188","4.56543736215342","4.22769786532165","4.24502436298439","4.64872605299527","5.28722256653999","5.92694270726425","6.43050551478744","6.84417984121713","7.14836113844236","7.37977591599933","7.60135559889489","7.84173629213339","8.01250709256616","8.18220361006366","8.33753606426544","8.44798039828354","8.49410890702407","8.4640977258417","8.41758054343126","8.36267134252255","8.26489771412303","8.0745434397808","7.71680231517624","7.24403564136644","6.74871954643968","6.36651670358117","6.17387575403235","6.12841904103539","6.26052013252568","6.50079386994186","6.73937849448559","",
"Russian Federation","RUS","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","65.2521422153493","64.8151624910781","64.6501361804221","64.6923522976065","64.7980129078087","64.8919922783046","65.0904050032031","65.2962776434786","65.5086206234471","65.7273451680053","65.9378135761475","66.2619863841667","66.4987181876735","66.6632315220575","66.7804718156685","66.8594626759452","66.6941477995752","66.5872972069845","66.5082148119586","66.4181097365819","66.3032237791444","66.2707117252252","66.1940518379683","66.0703011105254","65.9210166903003","65.75711213494","65.4727790069597","65.2172753462172","64.9860124209774","64.764754758034","64.5541184534758","64.3038984493151","64.1299865139112","64.046811390927","64.0830825586314","64.2608811273366","64.7755597091878","65.3540812886186","65.9811619919509","66.6191728982049","67.2211971467228","67.5203186061691","67.7844360556851","68.0401484034816","68.3332623299461","68.6946969080522","68.9474999278715","69.283239627461","69.5907924513217","69.7589403265279","69.7449225755509","69.5617665969059","69.2058167032145","68.7139427439332","68.1457803413679","67.5404270692473","66.8208206715349","66.0944421422274","65.3746802043301","64.6709119230881","",
"Russian Federation","RUS","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","SP.MTR.1519.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","8.304","8.176","8.098","8.067","8.08","8.131","8.22","8.342","8.492","8.663","8.85","9.049","9.258","9.473","9.689","9.907","10.126","10.348","10.569","10.8","11","10.9","10.7","11.1","11.6","11.3","10.4","10.5","10.7","10.7","11.2","11.4","12.2","14.5","15.7","15","14.2","13.8","13.5","14.6","15.3","15.6","15.4","16.4","16","16.1","15.2","14.6","14.5","14.1","14.2","13.5","13.3","13","13.1","13","12.9","12.4","12.4","","",
"Russian Federation","RUS","Children in employment, wage workers, male (% of male children in employment, ages 7-14)","SL.WAG.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Unemployment with basic education, female (% of female labor force with basic education)","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9799995422363","","","","13.9799995422363","12.9200000762939","15.2700004577637","","14.1000003814697","12.3699998855591","14.1599998474121","16.6900005340576","16.1299991607666","15.2700004577637","12.8199996948242","13.8299999237061","12.7600002288818","13.5799999237061","13.9399995803833","13.9399995803833","13.1300001144409","11.0600004196167","",
"Russian Federation","RUS","Labor force with intermediate education, male (% of male working-age population with intermediate education)","SL.TLF.INTM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5299987792969","84.5199966430664","84.5899963378906","84.4199981689453","84.4300003051758","84.0500030517578","83.7799987792969","79.4400024414063","79","77.9100036621094","",
"Russian Federation","RUS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.879997253418","75.8000030517578","75.8600006103516","74.0599975585938","71.9700012207031","71.3899993896484","70.1500015258789","68.4100036621094","67.1900024414063","70.8600006103516","70.9599990844727","69.6600036621094","70.6100006103516","70.4899978637695","71.129997253418","71.5699996948242","71.8600006103516","72.6999969482422","73","72.8499984741211","72.7300033569336","73.0599975585938","73.1600036621094","73.1900024414063","73.4300003051758","73.6800003051758","74.2399978637695","74.1500015258789","74.4300003051758","73.9599990844727","",
"Russian Federation","RUS","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Children in employment, self-employed, female (% of female children in employment, ages 7-14)","SL.SLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5400009155273","99.4499969482422","99.1500015258789","98.7600021362305","98.3000030517578","98.0699996948242","96.5699996948242","96.629997253418","88.6800003051758","89.620002746582","91.5199966430664","91.7900009155273","92.5","92.4300003051758","92.0100021362305","92.379997253418","92.6500015258789","92.6399993896484","92.4800033569336","94.0800018310547","93.7900009155273","94","93.629997253418","93.7799987792969","93.7399978637695","93.6399993896484","94.5299987792969","94.2300033569336","93.3099975585938","",
"Russian Federation","RUS","Employers, female (% of female employment) (modeled ILO estimate)","SL.EMP.MPYR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0299999993294477","0.0299999993294477","0.109999999403954","0.150000005960464","0.159999996423721","0.170000001788139","0.870000004768372","0.860000014305115","0.75","0.790000021457672","0.829999983310699","0.839999973773956","0.829999983310699","0.800000011920929","0.800000011920929","0.790000021457672","0.779999971389771","0.800000011920929","0.930000007152557","0.930000007152557","0.889999985694885","0.850000023841858","0.879999995231628","0.860000014305115","0.860000014305115","0.839999973773956","0.860000014305115","0.949999988079071","1.04999995231628","",
"Russian Federation","RUS","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","","","","","9.1","","",
"Russian Federation","RUS","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4","","","46.1","38.4","38.1","37.4","37.1","36.9","37.3","40","40.3","41.3","41","42.3","41.6","39.8","39.5","39.7","40.7","40.9","39.9","37.7","36.8","37.2","37.5","","",
"Russian Federation","RUS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20886421","30.79232025","31.21293449","33.27987671","33.80615234","31.93188095","31.12683678","31.44804764","31.54885483","34.58216476","35.32572556","34.19445038","33.39754486","34.83225632","35.8257103","38.6463356","40.48464966","40.49308395","38.31166458","","",
"Russian Federation","RUS","Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%)","SH.UHC.OOPC.10.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.90902948379517","","","","3.6126121878624","2.87091135978699","2.07828897982836","3.21517884731293","1.93110350519419","3.1607698649168","1.40937073156238","2.4387251585722","","","","","","3.39654944837093","3.91412004828453","3.04818358272314","4.83508333563805","4.87079098820686","","","","","","",
"Russian Federation","RUS","Prevalence of wasting, weight for height (% of children under 5)","SH.STA.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Mortality rate attributed to unintentional poisoning (per 100,000 population)","SH.STA.POIS.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","","","","","2.7","","","","","2.2","","","","","1.8","1.7","","","","",
"Russian Federation","RUS","People with basic handwashing facilities including soap and water, rural (% of rural population)","SH.STA.HYGN.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
